,anio,municipio_nombre,municipio_id,sexo,intervalo_peso,nacidos_cantidad,centroide_lat,centroide_lon
1099,2014,Coronel De Marina Leonardo Rosales,06182,Femenino,2500-2999,83,-38.8488346485235,-61.8360446581448
1100,2014,Coronel De Marina Leonardo Rosales,06182,Femenino,3000-3499,194,-38.8488346485235,-61.8360446581448
1101,2014,Coronel De Marina Leonardo Rosales,06182,Femenino,3500 y más,146,-38.8488346485235,-61.8360446581448
1102,2014,Coronel De Marina Leonardo Rosales,06182,Femenino,500-999,1,-38.8488346485235,-61.8360446581448
1103,2014,Coronel De Marina Leonardo Rosales,06182,Femenino,Ignorado,17,-38.8488346485235,-61.8360446581448
1104,2014,Campana,06126,Femenino,1000-1499,7,-34.1381957287912,-58.8830222693034
1105,2014,Campana,06126,Femenino,1500-1999,20,-34.1381957287912,-58.8830222693034
1106,2014,Campana,06126,Femenino,2000-2499,44,-34.1381957287912,-58.8830222693034
1107,2014,Campana,06126,Femenino,2500-2999,168,-34.1381957287912,-58.8830222693034
1108,2014,Campana,06126,Femenino,3000-3499,433,-34.1381957287912,-58.8830222693034
1109,2014,Campana,06126,Femenino,3500 y más,279,-34.1381957287912,-58.8830222693034
1110,2014,Campana,06126,Femenino,500-999,4,-34.1381957287912,-58.8830222693034
1111,2014,Campana,06126,Femenino,Ignorado,4,-34.1381957287912,-58.8830222693034
1112,2014,Cañuelas,06134,Femenino,1000-1499,2,-35.1450252367714,-58.6907790273655
1113,2014,Cañuelas,06134,Femenino,1500-1999,13,-35.1450252367714,-58.6907790273655
1114,2014,Cañuelas,06134,Femenino,2000-2499,25,-35.1450252367714,-58.6907790273655
1115,2014,Cañuelas,06134,Femenino,2500-2999,86,-35.1450252367714,-58.6907790273655
1116,2014,Cañuelas,06134,Femenino,3000-3499,230,-35.1450252367714,-58.6907790273655
1117,2014,Cañuelas,06134,Femenino,3500 y más,171,-35.1450252367714,-58.6907790273655
1118,2014,Cañuelas,06134,Femenino,500-999,1,-35.1450252367714,-58.6907790273655
1119,2014,Cañuelas,06134,Femenino,Ignorado,4,-35.1450252367714,-58.6907790273655
1120,2014,Capitán Sarmiento,06140,Femenino,1500-1999,1,-34.1497065018665,-59.8548037960898
1121,2014,Capitán Sarmiento,06140,Femenino,2000-2499,2,-34.1497065018665,-59.8548037960898
1122,2014,Capitán Sarmiento,06140,Femenino,2500-2999,25,-34.1497065018665,-59.8548037960898
1123,2014,Capitán Sarmiento,06140,Femenino,3000-3499,49,-34.1497065018665,-59.8548037960898
1124,2014,Capitán Sarmiento,06140,Femenino,3500 y más,35,-34.1497065018665,-59.8548037960898
1125,2014,Capitán Sarmiento,06140,Femenino,500-999,1,-34.1497065018665,-59.8548037960898
1126,2014,Capitán Sarmiento,06140,Femenino,Ignorado,2,-34.1497065018665,-59.8548037960898
1127,2014,Carlos Casares,06147,Femenino,1500-1999,4,-35.7496551260772,-61.3737522686863
1128,2014,Carlos Casares,06147,Femenino,2000-2499,8,-35.7496551260772,-61.3737522686863
1129,2014,Carlos Casares,06147,Femenino,2500-2999,30,-35.7496551260772,-61.3737522686863
1130,2014,Carlos Casares,06147,Femenino,3000-3499,74,-35.7496551260772,-61.3737522686863
1131,2014,Carlos Casares,06147,Femenino,3500 y más,44,-35.7496551260772,-61.3737522686863
1132,2014,Carlos Casares,06147,Femenino,Ignorado,8,-35.7496551260772,-61.3737522686863
1133,2014,Carlos Tejedor,06154,Femenino,1500-1999,2,-35.379488920773,-62.4295611893429
1134,2014,Carlos Tejedor,06154,Femenino,2000-2499,11,-35.379488920773,-62.4295611893429
1135,2014,Carlos Tejedor,06154,Femenino,2500-2999,34,-35.379488920773,-62.4295611893429
1136,2014,Carlos Tejedor,06154,Femenino,3000-3499,38,-35.379488920773,-62.4295611893429
1137,2014,Carlos Tejedor,06154,Femenino,3500 y más,13,-35.379488920773,-62.4295611893429
1138,2014,Carmen De Areco,06161,Femenino,1000-1499,1,-34.4067983092213,-59.8842434040917
1139,2014,Carmen De Areco,06161,Femenino,1500-1999,1,-34.4067983092213,-59.8842434040917
1140,2014,Carmen De Areco,06161,Femenino,2000-2499,8,-34.4067983092213,-59.8842434040917
1141,2014,Carmen De Areco,06161,Femenino,2500-2999,32,-34.4067983092213,-59.8842434040917
1142,2014,Carmen De Areco,06161,Femenino,3000-3499,50,-34.4067983092213,-59.8842434040917
1143,2014,Carmen De Areco,06161,Femenino,3500 y más,37,-34.4067983092213,-59.8842434040917
1144,2014,Carmen De Areco,06161,Femenino,500-999,1,-34.4067983092213,-59.8842434040917
1145,2014,Castelli,06168,Femenino,1500-1999,1,-36.0416694003038,-57.6570625693146
1146,2014,Castelli,06168,Femenino,2000-2499,7,-36.0416694003038,-57.6570625693146
1147,2014,Castelli,06168,Femenino,2500-2999,18,-36.0416694003038,-57.6570625693146
1148,2014,Castelli,06168,Femenino,3000-3499,27,-36.0416694003038,-57.6570625693146
1149,2014,Castelli,06168,Femenino,3500 y más,14,-36.0416694003038,-57.6570625693146
1150,2014,Castelli,06168,Femenino,Ignorado,8,-36.0416694003038,-57.6570625693146
1151,2014,Chacabuco,06210,Femenino,1000-1499,2,-34.6184039263126,-60.3539279007252
1152,2014,Chacabuco,06210,Femenino,1500-1999,3,-34.6184039263126,-60.3539279007252
1153,2014,Chacabuco,06210,Femenino,2000-2499,17,-34.6184039263126,-60.3539279007252
1154,2014,Chacabuco,06210,Femenino,2500-2999,78,-34.6184039263126,-60.3539279007252
1155,2014,Chacabuco,06210,Femenino,3000-3499,156,-34.6184039263126,-60.3539279007252
1156,2014,Chacabuco,06210,Femenino,3500 y más,75,-34.6184039263126,-60.3539279007252
1157,2014,Chacabuco,06210,Femenino,Ignorado,3,-34.6184039263126,-60.3539279007252
1158,2014,Chascomús,06218,Femenino,1000-1499,1,-35.6187689428966,-57.9043202817549
1159,2014,Chascomús,06218,Femenino,1500-1999,6,-35.6187689428966,-57.9043202817549
1160,2014,Chascomús,06218,Femenino,2000-2499,8,-35.6187689428966,-57.9043202817549
1161,2014,Chascomús,06218,Femenino,2500-2999,60,-35.6187689428966,-57.9043202817549
1162,2014,Chascomús,06218,Femenino,3000-3499,152,-35.6187689428966,-57.9043202817549
1163,2014,Chascomús,06218,Femenino,3500 y más,69,-35.6187689428966,-57.9043202817549
1164,2014,Chascomús,06218,Femenino,Ignorado,3,-35.6187689428966,-57.9043202817549
1165,2014,Chivilcoy,06224,Femenino,1000-1499,2,-34.9157089757004,-59.9584822196811
1166,2014,Chivilcoy,06224,Femenino,1500-1999,9,-34.9157089757004,-59.9584822196811
1167,2014,Chivilcoy,06224,Femenino,2000-2499,19,-34.9157089757004,-59.9584822196811
1168,2014,Chivilcoy,06224,Femenino,2500-2999,99,-34.9157089757004,-59.9584822196811
1169,2014,Chivilcoy,06224,Femenino,3000-3499,233,-34.9157089757004,-59.9584822196811
1170,2014,Chivilcoy,06224,Femenino,3500 y más,143,-34.9157089757004,-59.9584822196811
1171,2014,Chivilcoy,06224,Femenino,500-999,2,-34.9157089757004,-59.9584822196811
1172,2014,Chivilcoy,06224,Femenino,Ignorado,9,-34.9157089757004,-59.9584822196811
1173,2014,Colón,06175,Femenino,1500-1999,3,-33.8860220920301,-61.063367492517
1174,2014,Colón,06175,Femenino,2000-2499,7,-33.8860220920301,-61.063367492517
1175,2014,Colón,06175,Femenino,2500-2999,42,-33.8860220920301,-61.063367492517
1176,2014,Colón,06175,Femenino,3000-3499,103,-33.8860220920301,-61.063367492517
1177,2014,Colón,06175,Femenino,3500 y más,50,-33.8860220920301,-61.063367492517
1178,2014,Colón,06175,Femenino,500-999,1,-33.8860220920301,-61.063367492517
1179,2014,Colón,06175,Femenino,Ignorado,1,-33.8860220920301,-61.063367492517
1180,2014,Coronel Dorrego,06189,Femenino,1500-1999,3,-38.670481146508,-61.0956539726774
1181,2014,Coronel Dorrego,06189,Femenino,2000-2499,3,-38.670481146508,-61.0956539726774
1182,2014,Coronel Dorrego,06189,Femenino,2500-2999,23,-38.670481146508,-61.0956539726774
1183,2014,Coronel Dorrego,06189,Femenino,3000-3499,50,-38.670481146508,-61.0956539726774
1184,2014,Coronel Dorrego,06189,Femenino,3500 y más,24,-38.670481146508,-61.0956539726774
1185,2014,Coronel Pringles,06196,Femenino,1000-1499,1,-38.1477437843902,-61.2646589620305
1186,2014,Coronel Pringles,06196,Femenino,1500-1999,2,-38.1477437843902,-61.2646589620305
1187,2014,Coronel Pringles,06196,Femenino,2000-2499,15,-38.1477437843902,-61.2646589620305
1188,2014,Coronel Pringles,06196,Femenino,2500-2999,60,-38.1477437843902,-61.2646589620305
1189,2014,Coronel Pringles,06196,Femenino,3000-3499,91,-38.1477437843902,-61.2646589620305
1190,2014,Coronel Pringles,06196,Femenino,3500 y más,40,-38.1477437843902,-61.2646589620305
1191,2014,Coronel Pringles,06196,Femenino,Ignorado,4,-38.1477437843902,-61.2646589620305
1192,2014,Coronel Suárez,06203,Femenino,1000-1499,4,-37.5325532169014,-61.8893137767698
1193,2014,Coronel Suárez,06203,Femenino,1500-1999,6,-37.5325532169014,-61.8893137767698
1194,2014,Coronel Suárez,06203,Femenino,2000-2499,12,-37.5325532169014,-61.8893137767698
1195,2014,Coronel Suárez,06203,Femenino,2500-2999,47,-37.5325532169014,-61.8893137767698
1196,2014,Coronel Suárez,06203,Femenino,3000-3499,114,-37.5325532169014,-61.8893137767698
1197,2014,Coronel Suárez,06203,Femenino,3500 y más,73,-37.5325532169014,-61.8893137767698
1198,2014,Coronel Suárez,06203,Femenino,500-999,2,-37.5325532169014,-61.8893137767698
1199,2014,Coronel Suárez,06203,Femenino,Ignorado,18,-37.5325532169014,-61.8893137767698
1200,2014,Daireaux,06231,Femenino,1500-1999,1,-36.6405459243249,-61.891417127905
1201,2014,Daireaux,06231,Femenino,2000-2499,6,-36.6405459243249,-61.891417127905
1202,2014,Daireaux,06231,Femenino,2500-2999,30,-36.6405459243249,-61.891417127905
1203,2014,Daireaux,06231,Femenino,3000-3499,57,-36.6405459243249,-61.891417127905
1204,2014,Daireaux,06231,Femenino,3500 y más,23,-36.6405459243249,-61.891417127905
1205,2014,Daireaux,06231,Femenino,Ignorado,1,-36.6405459243249,-61.891417127905
1206,2014,La Costa,06420,Femenino,1000-1499,5,-36.6782018340746,-56.7189105106819
1207,2014,La Costa,06420,Femenino,1500-1999,8,-36.6782018340746,-56.7189105106819
1208,2014,La Costa,06420,Femenino,2000-2499,49,-36.6782018340746,-56.7189105106819
1209,2014,La Costa,06420,Femenino,2500-2999,133,-36.6782018340746,-56.7189105106819
1210,2014,La Costa,06420,Femenino,3000-3499,267,-36.6782018340746,-56.7189105106819
1211,2014,La Costa,06420,Femenino,3500 y más,145,-36.6782018340746,-56.7189105106819
1212,2014,La Costa,06420,Femenino,500-999,4,-36.6782018340746,-56.7189105106819
1213,2014,La Costa,06420,Femenino,Ignorado,11,-36.6782018340746,-56.7189105106819
1214,2014,Dolores,06238,Femenino,1000-1499,3,-36.3986615535861,-57.6326112996265
1215,2014,Dolores,06238,Femenino,1500-1999,4,-36.3986615535861,-57.6326112996265
1216,2014,Dolores,06238,Femenino,2000-2499,7,-36.3986615535861,-57.6326112996265
1217,2014,Dolores,06238,Femenino,2500-2999,54,-36.3986615535861,-57.6326112996265
1218,2014,Dolores,06238,Femenino,3000-3499,83,-36.3986615535861,-57.6326112996265
1219,2014,Dolores,06238,Femenino,3500 y más,36,-36.3986615535861,-57.6326112996265
1220,2014,Dolores,06238,Femenino,Ignorado,5,-36.3986615535861,-57.6326112996265
1221,2014,Ensenada,06245,Femenino,1000-1499,6,-34.8422541243278,-57.9789322374943
1222,2014,Ensenada,06245,Femenino,1500-1999,6,-34.8422541243278,-57.9789322374943
1223,2014,Ensenada,06245,Femenino,2000-2499,26,-34.8422541243278,-57.9789322374943
1224,2014,Ensenada,06245,Femenino,2500-2999,92,-34.8422541243278,-57.9789322374943
1225,2014,Ensenada,06245,Femenino,3000-3499,261,-34.8422541243278,-57.9789322374943
1226,2014,Ensenada,06245,Femenino,3500 y más,164,-34.8422541243278,-57.9789322374943
1227,2014,Ensenada,06245,Femenino,Ignorado,10,-34.8422541243278,-57.9789322374943
1228,2014,Escobar,06252,Femenino,1000-1499,17,-34.328718150088,-58.7711281467366
1229,2014,Escobar,06252,Femenino,1500-1999,32,-34.328718150088,-58.7711281467366
1230,2014,Escobar,06252,Femenino,2000-2499,120,-34.328718150088,-58.7711281467366
1231,2014,Escobar,06252,Femenino,2500-2999,379,-34.328718150088,-58.7711281467366
1232,2014,Escobar,06252,Femenino,3000-3499,961,-34.328718150088,-58.7711281467366
1233,2014,Escobar,06252,Femenino,3500 y más,787,-34.328718150088,-58.7711281467366
1234,2014,Escobar,06252,Femenino,500-999,7,-34.328718150088,-58.7711281467366
1235,2014,Escobar,06252,Femenino,Ignorado,65,-34.328718150088,-58.7711281467366
1236,2014,Escobar,06252,Femenino,Menor a 500,1,-34.328718150088,-58.7711281467366
1237,2014,Esteban Echeverría,06260,Femenino,1000-1499,20,-34.8312099703342,-58.476969025414
1238,2014,Esteban Echeverría,06260,Femenino,1500-1999,44,-34.8312099703342,-58.476969025414
1239,2014,Esteban Echeverría,06260,Femenino,2000-2499,145,-34.8312099703342,-58.476969025414
1240,2014,Esteban Echeverría,06260,Femenino,2500-2999,491,-34.8312099703342,-58.476969025414
1241,2014,Esteban Echeverría,06260,Femenino,3000-3499,1279,-34.8312099703342,-58.476969025414
1242,2014,Esteban Echeverría,06260,Femenino,3500 y más,1004,-34.8312099703342,-58.476969025414
1243,2014,Esteban Echeverría,06260,Femenino,500-999,4,-34.8312099703342,-58.476969025414
1244,2014,Esteban Echeverría,06260,Femenino,Ignorado,92,-34.8312099703342,-58.476969025414
1245,2014,Exaltación De La Cruz,06266,Femenino,1000-1499,4,-34.2951491690699,-59.1559117007684
1246,2014,Exaltación De La Cruz,06266,Femenino,1500-1999,4,-34.2951491690699,-59.1559117007684
1247,2014,Exaltación De La Cruz,06266,Femenino,2000-2499,20,-34.2951491690699,-59.1559117007684
1248,2014,Exaltación De La Cruz,06266,Femenino,2500-2999,41,-34.2951491690699,-59.1559117007684
1249,2014,Exaltación De La Cruz,06266,Femenino,3000-3499,139,-34.2951491690699,-59.1559117007684
1250,2014,Exaltación De La Cruz,06266,Femenino,3500 y más,115,-34.2951491690699,-59.1559117007684
1251,2014,Exaltación De La Cruz,06266,Femenino,Ignorado,5,-34.2951491690699,-59.1559117007684
1252,2014,Ezeiza,06270,Femenino,1000-1499,10,-34.8758213531443,-58.5648395364287
1253,2014,Ezeiza,06270,Femenino,1500-1999,33,-34.8758213531443,-58.5648395364287
1254,2014,Ezeiza,06270,Femenino,2000-2499,89,-34.8758213531443,-58.5648395364287
1255,2014,Ezeiza,06270,Femenino,2500-2999,370,-34.8758213531443,-58.5648395364287
1256,2014,Ezeiza,06270,Femenino,3000-3499,737,-34.8758213531443,-58.5648395364287
1257,2014,Ezeiza,06270,Femenino,3500 y más,592,-34.8758213531443,-58.5648395364287
1258,2014,Ezeiza,06270,Femenino,500-999,9,-34.8758213531443,-58.5648395364287
1259,2014,Ezeiza,06270,Femenino,Ignorado,94,-34.8758213531443,-58.5648395364287
1260,2014,Ezeiza,06270,Femenino,Menor a 500,1,-34.8758213531443,-58.5648395364287
1261,2014,Florencio Varela,06274,Femenino,1000-1499,25,-34.8778729879112,-58.2586377649204
1262,2014,Florencio Varela,06274,Femenino,1500-1999,78,-34.8778729879112,-58.2586377649204
1263,2014,Florencio Varela,06274,Femenino,2000-2499,226,-34.8778729879112,-58.2586377649204
1264,2014,Florencio Varela,06274,Femenino,2500-2999,804,-34.8778729879112,-58.2586377649204
1265,2014,Florencio Varela,06274,Femenino,3000-3499,1880,-34.8778729879112,-58.2586377649204
1266,2014,Florencio Varela,06274,Femenino,3500 y más,1270,-34.8778729879112,-58.2586377649204
1267,2014,Florencio Varela,06274,Femenino,500-999,19,-34.8778729879112,-58.2586377649204
1268,2014,Florencio Varela,06274,Femenino,Ignorado,50,-34.8778729879112,-58.2586377649204
1269,2014,Florencio Varela,06274,Femenino,Menor a 500,1,-34.8778729879112,-58.2586377649204
1270,2014,Florentino Ameghino,06277,Femenino,1000-1499,1,-34.8738967496734,-62.4013534701346
1271,2014,Florentino Ameghino,06277,Femenino,1500-1999,1,-34.8738967496734,-62.4013534701346
1272,2014,Florentino Ameghino,06277,Femenino,2000-2499,3,-34.8738967496734,-62.4013534701346
1273,2014,Florentino Ameghino,06277,Femenino,2500-2999,16,-34.8738967496734,-62.4013534701346
1274,2014,Florentino Ameghino,06277,Femenino,3000-3499,30,-34.8738967496734,-62.4013534701346
1275,2014,Florentino Ameghino,06277,Femenino,3500 y más,19,-34.8738967496734,-62.4013534701346
1276,2014,Florentino Ameghino,06277,Femenino,Ignorado,2,-34.8738967496734,-62.4013534701346
1277,2014,General Alvarado,06280,Femenino,1000-1499,2,-38.2027130466249,-58.0722485722111
1278,2014,General Alvarado,06280,Femenino,1500-1999,3,-38.2027130466249,-58.0722485722111
1279,2014,General Alvarado,06280,Femenino,2000-2499,12,-38.2027130466249,-58.0722485722111
1280,2014,General Alvarado,06280,Femenino,2500-2999,54,-38.2027130466249,-58.0722485722111
1281,2014,General Alvarado,06280,Femenino,3000-3499,112,-38.2027130466249,-58.0722485722111
1282,2014,General Alvarado,06280,Femenino,3500 y más,68,-38.2027130466249,-58.0722485722111
1283,2014,General Alvarado,06280,Femenino,500-999,1,-38.2027130466249,-58.0722485722111
1284,2014,General Alvarado,06280,Femenino,Ignorado,1,-38.2027130466249,-58.0722485722111
1285,2014,General Alvear,06287,Femenino,1000-1499,1,-36.0345220351902,-60.1333612561516
1286,2014,General Alvear,06287,Femenino,1500-1999,1,-36.0345220351902,-60.1333612561516
1287,2014,General Alvear,06287,Femenino,2000-2499,2,-36.0345220351902,-60.1333612561516
1288,2014,General Alvear,06287,Femenino,2500-2999,16,-36.0345220351902,-60.1333612561516
1289,2014,General Alvear,06287,Femenino,3000-3499,38,-36.0345220351902,-60.1333612561516
1290,2014,General Alvear,06287,Femenino,3500 y más,13,-36.0345220351902,-60.1333612561516
1291,2014,General Arenales,06294,Femenino,1000-1499,1,-34.2374596713145,-61.2838006242382
1292,2014,General Arenales,06294,Femenino,1500-1999,1,-34.2374596713145,-61.2838006242382
1293,2014,General Arenales,06294,Femenino,2000-2499,4,-34.2374596713145,-61.2838006242382
1294,2014,General Arenales,06294,Femenino,2500-2999,18,-34.2374596713145,-61.2838006242382
1295,2014,General Arenales,06294,Femenino,3000-3499,41,-34.2374596713145,-61.2838006242382
1296,2014,General Arenales,06294,Femenino,3500 y más,22,-34.2374596713145,-61.2838006242382
1297,2014,General Arenales,06294,Femenino,Ignorado,1,-34.2374596713145,-61.2838006242382
1298,2014,General Belgrano,06301,Femenino,1500-1999,3,-35.8349745328235,-58.6980461310919
1299,2014,General Belgrano,06301,Femenino,2000-2499,6,-35.8349745328235,-58.6980461310919
1300,2014,General Belgrano,06301,Femenino,2500-2999,16,-35.8349745328235,-58.6980461310919
1301,2014,General Belgrano,06301,Femenino,3000-3499,64,-35.8349745328235,-58.6980461310919
1302,2014,General Belgrano,06301,Femenino,3500 y más,43,-35.8349745328235,-58.6980461310919
1303,2014,General Belgrano,06301,Femenino,Ignorado,1,-35.8349745328235,-58.6980461310919
1304,2014,General Guido,06308,Femenino,2000-2499,1,-36.6659831489807,-57.995784111694
1305,2014,General Guido,06308,Femenino,2500-2999,2,-36.6659831489807,-57.995784111694
1306,2014,General Guido,06308,Femenino,3000-3499,6,-36.6659831489807,-57.995784111694
1307,2014,General Guido,06308,Femenino,3500 y más,3,-36.6659831489807,-57.995784111694
1308,2014,General La Madrid,06322,Femenino,2000-2499,1,-37.3557097661663,-61.3442438803068
1309,2014,General La Madrid,06322,Femenino,2500-2999,14,-37.3557097661663,-61.3442438803068
1310,2014,General La Madrid,06322,Femenino,3000-3499,36,-37.3557097661663,-61.3442438803068
1311,2014,General La Madrid,06322,Femenino,3500 y más,27,-37.3557097661663,-61.3442438803068
1312,2014,General Las Heras,06329,Femenino,1500-1999,1,-34.9094258328137,-58.9958733938567
1313,2014,General Las Heras,06329,Femenino,2000-2499,3,-34.9094258328137,-58.9958733938567
1314,2014,General Las Heras,06329,Femenino,2500-2999,32,-34.9094258328137,-58.9958733938567
1315,2014,General Las Heras,06329,Femenino,3000-3499,66,-34.9094258328137,-58.9958733938567
1316,2014,General Las Heras,06329,Femenino,3500 y más,29,-34.9094258328137,-58.9958733938567
1317,2014,General Las Heras,06329,Femenino,Ignorado,2,-34.9094258328137,-58.9958733938567
